TweetURL	MediaID	AccountID
https://twitter.com/Sayapom4/status/1437016058427166722	liVHjgA2.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1443454213317554177	mDls1_z1.jpg	ext_sayapom4_さやか
https://twitter.com/No14_coco/status/1808313416245039601	mOZ8DllEf8P6IN2q.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/Sayapom4/status/1441735112811450372	sJGM7QnK.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1437069370581151752	sehRB2r_.jpg	ext_sayapom4_さやか
https://twitter.com/yike_luo/status/1748227347969704052	tNlvehz60jPqgxdl.mp4	ext_yike_luo_yike_luo
https://twitter.com/Sayapom4/status/1450767121961476103	vLxhEmjq.jpg	ext_sayapom4_さやか
https://twitter.com/No14_coco/status/1814206045868487024	wLVO33YXo9THezb6.mp4	1749477300754878464_no14_coco_英语罗老师
https://x.com/yike_luo/status/1749123239694266369	x7vQf7QsgEONy7TF.mp4	ext_yike_luo_yike_luo
https://twitter.com/yike_luo/status/1748969821411422328	yqxp7Y0fORX2Gwgp.mp4	ext_yike_luo_yike_luo
https://twitter.com/No14_coco/status/1870687864570483077	z4j8i9P49QQOIsfW.mp4	1749477300754878464_no14_coco_英语罗老师
